syllable,syllable_duration,word,word_begin,word_end,word_num_syllables,word_stress_pattern,utterance_speech_rate,speaker,file
TH.IH1.NG.K,0.44000000000000006,think,0.48,0.92,1,1,4.0,6829,6829-68769-0053
D.IH1.D,0.33999999999999986,did,4.22,4.56,1,1,5.1282051282051295,6829,6829-68769-0023
N.AA1.T,0.31000000000000005,not,2.53,2.84,1,1,5.555555555555555,6829,6829-68769-0023
S.ER1.V.D,0.5599999999999996,served,4.69,5.25,1,1,4.1420118343195265,6829,6829-68771-0011
L.AO1.N,0.3599999999999999,lawn,1.32,1.68,1,1,5.035971223021583,6829,6829-68771-0011
T.R.UW1.TH,0.48999999999999977,truth,3.18,3.67,1,1,5.217391304347826,6829,6829-68769-0033
L.AH1.V.D,0.41000000000000014,loved,3.62,4.03,1,1,5.181347150259067,6829,6829-68769-0003
HH.AE1.N.Z,0.43999999999999995,hands,1.83,2.27,1,1,4.0,6829,6829-68771-0031
G.ER1.L,0.33999999999999986,girl,2.25,2.59,1,1,4.0,6829,6829-68771-0021
S.IH1.M,0.20000000000000007,simply,0.69,1.18,2,1-0,3.9603960396039604,6829,6829-68769-0026
DH.EH1.M,0.25,them,4.19,4.44,1,1,4.377104377104376,6829,6829-68769-0026
R.IH1.CH,0.42999999999999994,rich,1.51,1.94,1,1,4.624277456647399,6829,6829-68769-0029
K.AH1,0.17999999999999972,cousin,4.09,4.55,2,1-0,4.864864864864866,6829,6829-68771-0014
B.EH1.TH,0.41999999999999993,beth,2.08,2.5,1,1,4.545454545454546,6829,6829-68771-0014
S.IY1,0.21999999999999975,seated,3.12,3.59,2,1-0,5.167173252279635,6829,6829-68769-0039
AO1,0.20999999999999996,office,4.44,5.07,2,1-0,5.066079295154185,6829,6829-68769-0036
T.IH1,0.1599999999999997,ticket,2.39,2.76,2,1-0,6.415094339622642,6829,6829-68769-0011
K.W.AY1,0.30000000000000027,quietly,3.78,4.38,3,1-0-0,4.615384615384616,6829,6829-68769-0011
HH.OW1.M,0.35000000000000053,home,4.72,5.07,1,1,4.395604395604395,6829,6829-68771-0023
G.EY1.T.S,0.4500000000000002,gates,6.68,7.13,1,1,4.966139954853274,6829,6829-68769-0049
DH.IH0.S,0.3600000000000003,this,1.88,2.24,1,1,4.66321243523316,6829,6829-68769-0046
AE1.K.T,0.41000000000000014,act,8.74,9.15,1,1,4.081632653061224,6829,6829-68769-0001
DH.EH1.M,0.23999999999999977,them,2.66,2.9,1,1,5.617977528089888,6829,6829-68769-0001
B.R.EH1.TH,0.41000000000000014,breath,4.92,5.33,1,1,5.194805194805195,6829,6829-68771-0033
F.IY1.T,0.3700000000000001,feet,1.39,1.76,1,1,4.375,6829,6829-68771-0033
K.AH1.M,0.21999999999999975,company,2.16,2.75,3,1-0-0,4.219409282700422,6829,6829-68769-0031
D.EY1,0.28000000000000025,day,5.14,5.42,1,1,4.918032786885246,6829,6829-68769-0031
DH.IH0.S,0.41000000000000014,this,3.27,3.68,1,1,4.597701149425287,6829,6829-68771-0003
F.AO1.R,0.2599999999999998,forehead,5.05,5.58,2,1-0,5.384615384615385,6829,6829-68769-0021
G.EY1.T.S,0.3700000000000001,gates,2.3,2.67,1,1,4.291845493562231,6829,6829-68769-0021
M.AW1.TH,0.39000000000000057,mouth,7.34,7.73,1,1,4.999999999999998,6829,6829-68769-0021
AY1.Z,0.3599999999999999,eyes,3.77,4.13,1,1,4.201680672268908,6829,6829-68769-0021
F.EY1.T,0.33999999999999986,fete,6.42,6.76,1,1,4.205607476635515,6829,6829-68771-0013
L.AA1.R.JH,0.4900000000000002,large,2.4,2.89,1,1,4.365079365079365,6829,6829-68771-0013
M.EY1.D.Z,0.5200000000000005,maids,3.63,4.15,1,1,4.9350649350649345,6829,6829-68771-0015
D.EY1,0.3800000000000001,day,1.91,2.29,1,1,4.66321243523316,6829,6829-68769-0037
M.EY1.D,0.31000000000000005,made,3.19,3.5,1,1,5.688622754491019,6829,6829-68769-0007
JH.EY1.L,0.43000000000000016,jail,3.9,4.33,1,1,5.327868852459016,6829,6829-68769-0008
Y.UW1,0.4599999999999995,you,3.64,4.1,1,1,5.037783375314862,6829,6829-68771-0035
IH0.T,0.1299999999999999,it,6.74,6.87,1,1,5.0,6829,6829-68769-0018
K.R.IH1,0.16999999999999993,critically,3.25,3.86,3,1-0-0,4.891304347826087,6829,6829-68769-0018
B.EH1.TH,0.3799999999999999,beth,7.37,7.75,1,1,3.7593984962406015,6829,6829-68771-0025
F.AO1.R.TH,0.34999999999999964,forth,5.41,5.76,1,1,4.105571847507332,6829,6829-68771-0025
CH.EH1.R,0.3899999999999999,chair,1.6,1.99,1,1,4.878048780487805,6829,6829-68771-0025
HH.ER0,0.22999999999999954,her,4.4,4.63,1,1,6.0,6829,6829-68769-0040
M.EH1.N,0.33000000000000007,men,2.46,2.79,1,1,4.669260700389105,6829,6829-68769-0040
S.IH1.G,0.20000000000000018,signature,3.95,4.6,3,1-0-0,5.144694533762059,6829,6829-68769-0030
B.UH1.K,0.2899999999999999,bookkeeper,0.56,1.29,3,1-2-0,4.424778761061947,6829,6829-68769-0030
F.AO1.R,0.22999999999999998,fortified,3.03,3.72,3,1-0-2,4.201680672268907,6829,6829-68771-0002
V.OY1.S,0.43999999999999995,voice,3.12,3.56,1,1,4.113924050632911,6829,6829-68769-0020
HH.IY1.R,0.3100000000000005,here,4.51,4.82,1,1,4.255319148936168,6829,6829-68769-0020
M.AE1.N,0.379999999999999,man,8.73,9.11,1,1,5.2631578947368425,6829,6829-68771-0012
G.EH1.S.T.S,0.4400000000000013,guests,11.95,12.39,1,1,4.838709677419352,6829,6829-68771-0012
T.AO1.K,0.4500000000000002,talk,2.67,3.12,1,1,2.2222222222222214,6829,6829-68769-0010
M.AA1.R,0.18999999999999995,marshall,1.72,2.23,2,1-0,5.347593582887701,6829,6829-68769-0047
F.IH1.F,0.22999999999999998,fifty,1.58,2.05,2,1-0,6.145251396648045,6829,6829-68769-0048
L.IH1,0.1499999999999999,linen,3.29,3.71,2,1-0,5.3097345132743365,6829,6829-68771-0022
N.OW1,0.30000000000000027,know,2.07,2.37,1,1,5.0691244239631335,6829,6829-68771-0022
CH.EH1.K,0.3899999999999988,check,11.15,11.54,1,1,5.664062500000001,6829,6829-68769-0000
V.IH1,0.21999999999999975,visit,5.54,6.05,2,1-0,4.378283712784588,6829,6829-68769-0000
S.T.AO1,0.2599999999999998,story,5.94,6.46,2,1-0,4.0201005025125625,6829,6829-68771-0032
N.ER1,0.16000000000000014,nervousness,3.48,4.18,3,1-0-0,5.16795865633075,6829,6829-68771-0032
V.IH1,0.13999999999999968,visitor,5.28,5.8,3,1-0-0,5.701754385964913,6829,6829-68771-0024
M.IY1,0.2100000000000002,me,1.4,1.61,1,1,4.761904761904761,6930,6930-75918-0007
L.AY1.T,0.5299999999999998,light,3.1,3.63,1,1,2.912621359223301,6930,6930-81414-0010
AW1.T,0.1999999999999993,outfit,11.66,12.12,2,1-2,3.6727879799666114,6930,6930-76324-0015
S.UW1.T,0.4800000000000004,suit,13.44,13.92,1,1,4.4326241134751765,6930,6930-75918-0020
W.AO1.L,0.4500000000000002,wall,4.46,4.91,1,1,4.250559284116331,6930,6930-76324-0005
T.EH1.N.T.S,0.6099999999999999,tents,2.81,3.42,1,1,3.8062283737024227,6930,6930-75918-0000
IY1.V,0.25,evening,1.71,2.21,2,1-0,4.672897196261682,6930,6930-81414-0017
S.EY1,0.30999999999999994,saying,0.65,1.15,2,1-0,6.000000000000001,6930,6930-81414-0018
IH1.N,0.21999999999999975,in,3.79,4.01,1,1,4.010695187165775,6930,6930-76324-0025
L.AH1.V,0.47,love,1.25,1.72,1,1,3.846153846153846,6930,6930-75918-0010
D.EH1.TH,0.5300000000000002,death,5.06,5.59,1,1,3.703703703703704,6930,6930-81414-0008
AO1.L,0.44999999999999973,all,2.49,2.94,1,1,3.942652329749104,6930,6930-81414-0008
M.AO1.R,0.36,more,0.68,1.04,1,1,3.1914893617021276,6930,6930-81414-0007
K.W.IY1.N,0.5,queen,3.88,4.38,1,1,3.32541567695962,6930,6930-75918-0003
F.R.AE1.N.S,0.6900000000000013,france,22.34,23.03,1,1,4.247787610619468,6930,6930-75918-0003
K.AH1.N,0.259999999999998,country,16.55,17.11,2,1-0,4.227941176470589,6930,6930-75918-0003
TH.R.IY1,0.5199999999999996,three,8.43,8.95,1,1,3.9812646370023423,6930,6930-75918-0003
W.ER1,0.1999999999999993,worship,10.89,11.38,2,1-0,4.090909090909089,6930,6930-75918-0003
T.UW1,0.46999999999999975,too,4.88,5.35,1,1,3.4,6930,6930-81414-0014
K.AO1.R,0.31999999999999984,corners,2.29,2.9,2,1-0,5.090909090909091,6930,6930-76324-0026
M.AO1.R,0.43999999999999995,more,2.34,2.78,1,1,4.263565891472869,6930,6930-75918-0013
S.EH1.D,0.4399999999999995,said,8.68,9.12,1,1,4.120879120879122,6930,6930-81414-0004
K.IH1,0.22999999999999954,kitten,5.41,5.92,2,1-0,4.332129963898917,6930,6930-76324-0016
P.IH1.K,0.26,pictures,1.58,2.2,2,1-0,4.926108374384236,6930,6930-76324-0019
M.IY1,0.33999999999999986,me,4.49,4.83,1,1,3.004291845493562,6930,6930-81414-0024
TH.IH1.NG,0.4500000000000002,thing,2.59,3.04,1,1,5.6537102473498235,6930,6930-76324-0009
F.R.EH1.N.CH,0.47999999999999954,french,6.24,6.72,1,1,3.4482758620689666,6930,6930-75918-0014
F.R.EH1.N.D,0.3899999999999997,friend,4.41,4.8,1,1,5.074626865671642,6930,6930-75918-0014
B.AH1.T,0.51,but,0.44,0.95,1,1,1.9607843137254901,6930,6930-75918-0014
IY1,0.16000000000000014,even,10.3,10.75,2,1-0,4.166666666666667,6930,6930-75918-0014
P.AA1,0.21999999999999975,polish,6.49,7.12,2,1-0,4.063860667634253,6930,6930-76324-0021
N.AY1.T,0.52,night,2.61,3.13,1,1,3.3582089552238807,6930,6930-81414-0003
DH.EH1.N,0.4700000000000002,then,1.67,2.14,1,1,3.4482758620689653,6930,6930-75918-0004
DH.EH1.M,0.3100000000000005,them,10.49,10.8,1,1,4.444444444444443,6930,6930-75918-0004
T.AY1.M,0.45999999999999996,time,3.87,4.33,1,1,4.522613065326633,6930,6930-81414-0013
HH.AE1.N.D,0.5699999999999994,hand,6.48,7.05,1,1,3.6734693877551017,6930,6930-81414-0013
T.UW1,0.4700000000000001,too,0.9,1.37,1,1,2.564102564102564,6930,6930-81414-0023
S.T.EH1.D,0.4400000000000004,stead,4.05,4.49,1,1,3.191489361702127,6930,6930-81414-0023
P.R.AA1,0.33000000000000007,problem,2.52,3.18,2,1-0,5.517241379310344,6930,6930-76324-0001
IH0.T,0.3600000000000003,it,7.18,7.54,1,1,4.8828125,6930,6930-76324-0011
K.OW1,0.3500000000000001,cozier,1.23,2.02,3,1-0-0,4.102564102564103,6930,6930-76324-0018
HH.AW1.S,0.5499999999999998,house,4.84,5.39,1,1,3.8229376257545273,6930,6930-76324-0017
AO1.L,0.33999999999999986,all,4.75,5.09,1,1,4.61847389558233,6930,6930-76324-0008
T.EH1,0.20999999999999996,terrible,1.72,2.42,3,1-0-0,4.225352112676057,6930,6930-81414-0025
JH.ER1,0.21999999999999975,journey,4.44,4.91,2,1-0,4.468085106382978,6930,6930-75918-0002
S.IH1.K,0.3099999999999996,sixteenth,5.25,6.03,2,1-1,4.047217537942664,6930,6930-76324-0028
L.EY1,0.20999999999999908,later,9.3,9.66,2,1-0,4.046242774566473,6930,6930-76324-0028
W.AH1.N,0.3700000000000001,one,7.34,7.71,1,1,3.7037037037037046,6930,6930-76324-0028
DH.EH1.N,0.34999999999999987,then,1.37,1.72,1,1,4.724409448818897,6930,6930-75918-0012
K.AO1.R,0.23000000000000043,corner,7.71,8.14,2,1-0,4.210526315789473,6930,6930-76324-0027
P.EY1,0.2400000000000002,paper,5.59,6.08,2,1-0,4.912280701754386,6930,6930-76324-0027
P.AW1,0.36999999999999966,power,3.39,3.95,2,1-0,4.6875,6930,6930-81414-0022
JH.OY1.S,0.5,joyce,2.0,2.5,1,1,4.285714285714286,6930,6930-76324-0010
V.OY1.S,0.6299999999999999,voice,2.38,3.01,1,1,2.6923076923076925,6930,6930-81414-0002
R.UW1.M,0.35000000000000053,room,5.76,6.11,1,1,4.444444444444445,6930,6930-76324-0020
Y.EH1.T,0.5700000000000001,yet,0.23,0.8,1,1,1.7543859649122806,6930,6930-76324-0020
DH.AH1.S,0.53,thus,0.43,0.96,1,1,1.8867924528301885,6930,6930-75918-0015
OW1.N,0.39000000000000057,own,5.8,6.19,1,1,3.8383838383838382,6930,6930-75918-0015
L.IH1.M.Z,0.5,limbs,12.2,12.7,1,1,3.2520325203252067,6930,6930-75918-0005
HH.AE1.N.Z,0.46999999999999886,hands,9.22,9.69,1,1,4.545454545454547,6930,6930-75918-0005
F.EY1.S,0.40000000000000036,face,7.92,8.32,1,1,4.098360655737705,6930,6930-75918-0005
CH.EH1.S.T,0.5999999999999996,chest,10.71,11.31,1,1,3.0769230769230753,6930,6930-75918-0005
S.IY1.T,0.43000000000000016,seat,2.77,3.2,1,1,3.3557046979865772,6930,6930-75918-0005
HH.IH1,0.1899999999999995,hissing,5.65,6.26,2,1-0,3.7037037037037037,6930,6930-81414-0000
S.P.OW1,0.33999999999999986,spoken,1.55,2.31,2,1-0,2.6737967914438503,6930,6930-81414-0000
EH1.V,0.25,everywhere,9.88,10.61,3,1-0-2,4.63917525773196,6930,6930-75918-0018
L.AY1.F,0.4399999999999995,life,7.99,8.43,1,1,3.7943696450428397,6930,6930-75918-0018
K.L.IY1,0.1900000000000004,cleaning,4.14,4.58,2,1-0,4.783599088838269,6930,6930-76324-0012
Y.IH1.R.Z,0.40000000000000036,years,5.05,5.45,1,1,4.489795918367347,6930,6930-76324-0002
L.AE1.S.T,0.56,last,2.42,2.98,1,1,3.321033210332103,6930,6930-81414-0026
P.EH1.R,0.4900000000000002,pair,3.8,4.29,1,1,4.822335025380711,6930,6930-76324-0014
W.ER1.L.D,0.56,world,3.36,3.92,1,1,5.121293800539084,6930,6930-76324-0024
K.AW1.N.T,0.43999999999999995,count,2.52,2.96,1,1,3.928571428571429,6930,6930-75918-0011
M.IY1,0.28999999999999915,me,9.89,10.18,1,1,3.846153846153845,6930,6930-81414-0009
P.AA1.N.D,0.5600000000000005,pond,6.22,6.78,1,1,3.3690658499234303,6930,6930-81414-0006
G.IH1,0.1800000000000015,given,12.53,12.99,2,1-0,5.042016806722692,6930,6930-75918-0001
D.EY1,0.41999999999999993,day,13.65,14.07,1,1,3.2258064516129044,6930,6930-75918-0001
S.AH1,0.25,supper,11.03,11.57,2,1-0,4.672897196261681,6930,6930-75918-0001
P.R.IH1.N,0.25,princess,7.31,8.0,2,1-0,4.768041237113402,6930,6930-75918-0001
N.AY1.F,0.49,knife,1.57,2.06,1,1,3.3707865168539324,6930,6930-81414-0016
IH0.T,0.16000000000000014,it,3.0,3.16,1,1,4.577464788732394,6930,6930-81414-0019
EH1,0.050000000000000044,anything,0.82,1.38,3,1-0-2,4.958677685950414,6930,6930-76324-0013
AO1.L,0.3799999999999999,all,3.79,4.17,1,1,3.9840637450199208,6930,6930-76324-0013
M.AY1.N.D,0.6099999999999999,mind,2.6,3.21,1,1,3.6363636363636362,6930,6930-81414-0021
D.EY1,0.40999999999999925,day,6.61,7.02,1,1,4.585798816568047,6930,6930-75918-0009
F.R.EH1.N.D,0.3799999999999999,friend,5.34,5.72,1,1,4.339622641509434,6930,6930-75918-0006
HH.W.EH1.R,0.6599999999999997,where,3.68,4.34,1,1,1.5151515151515158,6930,6930-81414-0011
B.AA1,0.20999999999999996,body,5.29,5.75,2,1-0,4.051565377532229,6930,6930-75918-0016
M.AE1.N,0.40999999999999837,man,9.21,9.62,1,1,4.45682451253482,6930,6930-75918-0016
Y.UW1.ZH,0.1900000000000004,usual,4.09,4.61,3,1-0-0,5.15695067264574,6930,6930-76324-0023
M.UW1.N,0.3600000000000003,moonbeams,6.12,6.92,2,1-2,4.066265060240964,6930,6930-75918-0019
F.L.AE1.G,0.46000000000000085,flagstones,10.53,11.53,2,1-2,3.6199095022624443,6930,6930-75918-0019
M.IY1,0.2799999999999976,me,17.03,17.31,1,1,3.108808290155444,6930,6930-81414-0001
M.EH1.N,0.3699999999999992,men,14.75,15.12,1,1,3.496503496503497,6930,6930-81414-0001
SH.AY1,0.34999999999999964,shining,5.15,5.82,2,1-0,2.5380710659898473,6930,6930-81414-0001
N.AY1.F,0.4900000000000002,knife,8.51,9.0,1,1,3.4965034965034962,6930,6930-81414-0001
S.AH0,0.18999999999999995,suspect,3.7,4.5,2,1-2,3.0927835051546384,6930,6930-75918-0008
V.AY1,0.27,violent,2.64,3.23,2,1-0,5.128205128205129,6930,6930-75918-0008
F.AY1.N,0.52,fine,1.6,2.12,1,1,3.8043478260869565,7021,7021-85628-0005
K.IH1.NG,0.4500000000000002,king,4.22,4.67,1,1,4.524886877828054,7021,7021-85628-0005
DH.EH1.R,0.6600000000000001,there,9.61,10.27,1,1,1.515151515151515,7021,7021-79740-0011
T.IH1.P,0.25,tiptoe,2.66,3.24,2,1-2,3.7037037037037033,7021,7021-79740-0011
W.ER1.K,0.36999999999999966,work,3.14,3.51,1,1,3.5532994923857872,7021,7021-79730-0001
K.L.OW1.S,0.6500000000000001,close,1.82,2.47,1,1,3.3653846153846154,7021,7021-85628-0025
S.T.UW1,0.33999999999999986,stupid,8.1,8.76,2,1-0,3.703703703703704,7021,7021-85628-0023
K.R.AW1.N,0.6000000000000005,crown,5.05,5.65,1,1,4.119850187265917,7021,7021-85628-0023
S.EH1.D,0.47999999999999954,said,6.19,6.67,1,1,2.739726027397262,7021,7021-85628-0023
G.ER1.L,0.45999999999999996,girl,2.09,2.55,1,1,3.9800995024875627,7021,7021-79730-0007
T.R.AH1,0.20999999999999996,trouble,5.43,5.9,2,1-0,4.09556313993174,7021,7021-79730-0007
HH.AW1.S,0.5999999999999996,house,9.85,10.45,1,1,4.1775456919060066,7021,7021-79730-0007
G.AO1.N,0.5399999999999991,gone,11.82,12.36,1,1,3.3783783783783816,7021,7021-79730-0007
N.AA1.T,0.4900000000000002,not,9.61,10.1,1,1,2.8301886792452815,7021,7021-79730-0008
T.R.AH1,0.20000000000000107,trouble,10.93,11.37,2,1-0,5.0,7021,7021-79730-0008
P.R.IH1.N,0.21999999999999975,principle,7.96,8.6,3,1-0-0,4.1518386714116255,7021,7021-79730-0008
N.AY1.F,0.41999999999999993,knife,14.35,14.77,1,1,3.9603960396039612,7021,7021-85628-0003
M.AE1.N,0.5200000000000014,man,11.95,12.47,1,1,2.8455284552845517,7021,7021-85628-0003
N.UW1,0.47999999999999865,knew,9.13,9.61,1,1,3.1496062992125995,7021,7021-85628-0003
N.AW1,0.54,now,0.54,1.08,1,1,1.8518518518518516,7021,7021-85628-0003
G.AO1.N,0.47999999999999954,gone,4.91,5.39,1,1,3.3333333333333335,7021,7021-85628-0003
W.AH1.N,0.31999999999999984,one,2.85,3.17,1,1,3.977272727272727,7021,7021-85628-0003
K.R.AE1.K.T,0.6200000000000001,cracked,7.16,7.78,1,1,4.411764705882353,7021,7021-85628-0003
JH.EY1.N,0.4400000000000004,jane,6.22,6.66,1,1,4.458598726114649,7021,7021-79740-0007
T.OW1.N,0.4300000000000006,tone,4.31,4.74,1,1,3.7499999999999996,7021,7021-79740-0007
JH.EY1.N,0.51,jane,1.59,2.1,1,1,4.347826086956521,7021,7021-79740-0007
DH.EH1.N,0.56,then,0.37,0.93,1,1,1.7857142857142856,7021,7021-79740-0007
P.L.EY1,0.25,places,16.12,16.75,2,1-0,4.2517006802721085,7021,7021-79740-0008
IH1.N,0.1399999999999999,instance,0.68,1.3,2,1-0,3.4482758620689653,7021,7021-79740-0008
F.AY1,0.21999999999999886,finally,8.23,8.77,3,1-0-0,4.545454545454546,7021,7021-79740-0008
D.EY1,0.3500000000000001,day,2.12,2.47,1,1,2.985074626865671,7021,7021-79740-0008
D.AH1.N,0.4400000000000013,done,17.86,18.3,1,1,4.687499999999996,7021,7021-79740-0008
P.L.EY1,0.22999999999999954,playthings,6.7,7.45,2,1-2,4.301075268817204,7021,7021-79740-0008
HH.AW1.S,0.46000000000000085,house,10.1,10.56,1,1,4.0,7021,7021-79740-0008
B.Y.UW1,0.21999999999999975,beautiful,2.18,2.76,3,1-0-0,5.000000000000001,7021,7021-85628-0013
K.AE1.P,0.5299999999999994,cap,6.4,6.93,1,1,3.750000000000001,7021,7021-85628-0013
P.R.IH1.N,0.24,princess,0.36,1.11,2,1-0,3.370786516853932,7021,7021-85628-0013
AH1.P,0.28999999999999915,up,10.06,10.35,1,1,3.5031847133757967,7021,7021-85628-0013
HH.ER0,0.34999999999999964,her,5.46,5.81,1,1,4.761904761904763,7021,7021-85628-0013
M.AE1,0.1499999999999999,management,1.3,1.96,3,1-0-0,3.910614525139665,7021,7021-79730-0000
N.AH1,0.21999999999999997,nothing,1.86,2.36,2,1-0,4.787234042553192,7021,7021-79759-0001
R.EH1.D,0.43999999999999995,red,1.47,1.91,1,1,2.9940119760479043,7021,7021-85628-0024
Y.UW1.S,0.25,useful,10.53,11.02,2,1-0,4.4444444444444455,7021,7021-79740-0000
IH1.N,0.16999999999999993,influence,8.77,9.35,3,1-0-0,5.319148936170215,7021,7021-79740-0000
W.IH1.L,0.40000000000000036,will,5.83,6.23,1,1,4.631578947368421,7021,7021-79740-0000
P.ER1,0.17000000000000004,persons,0.64,1.26,2,1-0,3.8095238095238093,7021,7021-79740-0000
Y.IY1.L,0.40999999999999925,yielding,7.48,8.17,2,1-0,3.6585365853658542,7021,7021-79740-0000
HH.EH1.D,0.42999999999999994,head,1.64,2.07,1,1,3.726708074534162,7021,7021-85628-0014
HH.W.IH1,0.16000000000000014,whisper,6.99,7.56,2,1-0,5.000000000000001,7021,7021-79740-0010
DH.EH1.M,0.35999999999999943,them,11.48,11.84,1,1,3.5353535353535355,7021,7021-79740-0010
P.AA1.R,0.28,parlor,1.29,1.79,2,1-0,4.545454545454545,7021,7021-79740-0010
DH.EH1.M,0.3600000000000003,them,6.22,6.58,1,1,5.0,7021,7021-79740-0010
M.IH1,0.1200000000000001,mystery,3.53,4.05,3,1-0-0,4.712041884816754,7021,7021-79740-0010
AE1.N,0.18999999999999995,anders,1.98,2.56,2,1-0,3.846153846153846,7021,7021-85628-0004
Y.EH1.S,0.5700000000000001,yes,0.45,1.02,1,1,1.7543859649122806,7021,7021-85628-0004
F.UH1.L,0.41999999999999993,full,4.24,4.66,1,1,4.736842105263157,7021,7021-79740-0003
AE1.N,0.1499999999999999,anders,1.54,2.02,2,1-0,4.0,7021,7021-85628-0017
IH0.Z,0.42000000000000004,is,0.67,1.09,1,1,3.75,7021,7021-85628-0017
Y.AA1.R.N,0.5,yarn,2.47,2.97,1,1,3.284671532846715,7021,7021-85628-0018
M.IY1,0.25,me,7.83,8.08,1,1,5.000000000000001,7021,7021-85628-0018
K.W.IH1.K,0.4099999999999997,quick,1.85,2.26,1,1,3.9800995024875627,7021,7021-79740-0013
AW1.T,0.2600000000000007,out,6.81,7.07,1,1,4.516129032258064,7021,7021-79740-0013
K.AE1.P,0.47999999999999954,cap,6.32,6.8,1,1,2.702702702702703,7021,7021-85628-0008
P.R.IH1.N.S,0.6199999999999997,prince,3.72,4.34,1,1,3.6269430051813476,7021,7021-85628-0008
N.AA1.T,0.48,not,1.35,1.83,1,1,2.4390243902439024,7021,7021-85628-0008
W.EH1.N.T,0.4400000000000013,went,16.08,16.52,1,1,3.7558685446009408,7021,7021-85628-0007
HH.AE1.N.D,0.47999999999999976,hand,1.8,2.28,1,1,3.750000000000001,7021,7021-85628-0007
V.EH1.L,0.25,velvet,13.65,14.17,2,1-0,3.6559139784946235,7021,7021-85628-0007
S.T.EH1.R.Z,0.6899999999999995,stairs,5.12,5.81,1,1,3.0303030303030303,7021,7021-85628-0007
S.T.EH1.P,0.5200000000000014,step,8.79,9.31,1,1,3.548387096774193,7021,7021-85628-0007
S.T.R.AH1.K,0.36999999999999744,structure,24.26,24.91,2,1-0,3.9062499999999964,7021,7021-79730-0003
M.AH1,0.17999999999999972,mother,14.8,15.31,2,1-0,3.597122302158272,7021,7021-79730-0003
D.AA1.K,0.28999999999999915,doctor,11.75,12.32,2,1-0,3.940886699507387,7021,7021-79730-0003
S.W.EH1.L,0.629999999999999,swell,19.93,20.56,1,1,2.3972602739726043,7021,7021-79730-0003
IH1.N,0.26000000000000156,injury,31.95,32.63,3,1-0-0,5.660377358490554,7021,7021-79730-0003
S.T.EH1.P,0.4500000000000002,step,5.95,6.4,1,1,4.04040404040404,7021,7021-79730-0003
S.OW1.L,0.5199999999999996,soul,26.81,27.33,1,1,3.571428571428572,7021,7021-79730-0003
T.UW1,0.2400000000000002,tumult,8.35,8.99,2,1-0,3.9215686274509785,7021,7021-79730-0003
M.AY1.N.D,0.6299999999999999,mind,7.15,7.78,1,1,2.3255813953488365,7021,7021-79730-0003
CH.AY1.L.D,0.4299999999999997,childhood,4.29,5.16,2,1-2,3.9175257731958757,7021,7021-79759-0002
K.AE1.P,0.46999999999999975,cap,7.86,8.33,1,1,4.046242774566473,7021,7021-85628-0027
N.AY1,0.27000000000000046,nicer,5.59,6.2,2,1-0,4.27807486631016,7021,7021-85628-0027
T.OW1,0.43999999999999995,toe,3.29,3.73,1,1,3.206997084548105,7021,7021-85628-0027
B.IH1.N,0.41999999999999993,been,13.65,14.07,1,1,4.479768786127168,7021,7021-79740-0014
K.AH1.M,0.6299999999999999,come,0.55,1.18,1,1,3.061224489795918,7021,7021-79740-0004
V.IH1,0.14000000000000057,visit,5.89,6.34,2,1-0,3.9787798408488064,7021,7021-79740-0004
K.EY1.K.S,0.5700000000000003,cakes,3.87,4.44,1,1,3.286384976525821,7021,7021-85628-0010
V.AY1,0.21999999999999975,violence,4.55,5.36,3,1-0-0,3.3613445378151257,7021,7021-79759-0005
P.EY1.N,0.5300000000000011,pain,12.29,12.82,1,1,4.011065006915629,7021,7021-79759-0005
EH1,0.09000000000000008,arrow,1.38,1.77,2,1-0,4.268292682926829,7021,7021-85628-0020
Y.AA1.R.D,0.6100000000000003,yard,5.79,6.4,1,1,2.96127562642369,7021,7021-85628-0020
K.AW1.N,0.25,countenance,7.21,7.97,3,1-0-0,4.913294797687861,7021,7021-79730-0004
M.AH1,0.15000000000000002,mother,0.51,0.94,2,1-0,5.000000000000001,7021,7021-79730-0004
AA1.R,0.120000000000001,artifice,17.07,17.78,3,1-0-0,4.482758620689655,7021,7021-79730-0004
T.ER1.N.D,0.5800000000000005,turned,3.65,4.23,1,1,3.272727272727272,7021,7021-79730-0004
R.IY1,0.26,reason,0.67,1.31,2,1-0,3.614457831325301,7021,7021-79730-0002
S.EH1.D,0.4900000000000002,said,2.03,2.52,1,1,3.1963470319634704,7021,7021-85628-0026
F.ER1,0.19999999999999973,furnishing,3.68,4.29,3,1-0-0,4.021447721179625,7021,7021-79759-0003
CH.EH1.R,0.5300000000000002,chair,2.63,3.16,1,1,4.117647058823529,7021,7021-85628-0019
JH.AH1.M.P,0.41000000000000003,jump,0.82,1.23,1,1,3.296703296703297,7021,7021-85628-0019
S.EH1.D,0.44999999999999973,said,3.64,4.09,1,1,3.1250000000000018,7021,7021-85628-0016
HH.AE1.V,0.5100000000000002,have,2.73,3.24,1,1,3.169014084507042,7021,7021-85628-0016
D.AA1.L.Z,0.6100000000000012,dolls,8.27,8.88,1,1,3.086419753086418,7021,7021-79740-0002
CH.IH1.L,0.28000000000000025,children,6.35,6.92,2,1-0,5.194805194805195,7021,7021-79740-0002
AE1.N,0.1299999999999999,anders,2.9,3.38,2,1-0,4.651162790697675,7021,7021-85628-0006
